,Day,Month,Year,DAP,Stage,WC(1.50),Rain,Irri,Surf,Infilt,RO,Drain,CR,Zgwt,Ex,E,E/Ex,Trx,Tr,Tr/Trx,ETx,ET,ET/ETx,GD,Z,StExp,StSto,StSen,StSalt,StWeed,CC,CCw,StTr,Kc(Tr),Trx.1,Tr.1,TrW,Tr/Trx.1,WP,Biomass,HI,Y(dry),Y(fresh),Brelative,WPet,Bin,Bout,WC(1.50).1,Wr(1.50),Z.1,Wr,Wr(SAT),Wr(FC),Wr(exp),Wr(sto),Wr(sen),Wr(PWP),SaltIn,SaltOut,SaltUp,Salt(1.50)  SaltZ,Z.2,ECe,ECsw,StSalt.1,Zgwt.1,ECgw,WC01,WC 2,WC 3,WC 4,WC 5,WC 6,WC 7,WC 8,WC 9,WC10,WC11,WC12,ECe01,ECe 2,ECe 3,ECe 4,ECe 5,ECe 6,ECe 7,ECe 8,ECe 9,ECe10,ECe11,ECe12,Rain.1,ETo,Tmin,Tavg,Tmax,CO2
131,10,8,1992,102,4,292.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.7,0.1,3,1.8,1.8,100,3.5,1.8,52,15.2,1.5,-9,0,0,0,0,37.7,37.7,0,0.53,1.8,1.8,1.8,100,12.1,4.243,36.4,1.544,1.716,72,0.64,0.0,0.0,292.4,292.4,1.5,292.4,690.0,435.0,393.0,200.5,308.7,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,9.3,12.9,12.0,11.2,12.2,12.4,12.5,19.7,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,9.3,15.2,21.1,356.54
132,11,8,1992,103,4,289.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.4,0.1,3,2.4,2.4,100,4.8,2.5,52,18.2,1.5,-9,0,1,0,0,37.7,37.7,0,0.53,2.4,2.4,2.4,100,12.1,4.307,38.6,1.664,1.849,72,0.68,0.0,0.0,289.9,289.9,1.5,289.9,690.0,435.0,404.0,201.7,315.9,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,9.2,12.9,12.0,11.2,12.2,12.4,12.5,18.1,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,12.3,18.2,24.1,356.54
133,12,8,1992,104,4,288.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.7,0.1,3,1.8,1.8,100,3.5,1.8,52,20.0,1.5,-9,0,0,0,0,37.7,37.7,0,0.53,1.8,1.8,1.8,100,12.1,4.372,40.9,1.787,1.986,72,0.73,0.0,0.0,288.1,288.1,1.5,288.1,690.0,435.0,393.0,200.5,308.7,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,9.2,12.9,12.0,11.2,12.2,12.4,12.5,16.9,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,14.0,20.1,26.3,356.54
134,13,8,1992,105,4,286.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.5,0.0,3,1.6,1.6,100,3.1,1.6,52,18.4,1.5,-9,0,0,0,0,37.7,37.7,0,0.53,1.6,1.6,1.6,100,12.1,4.436,43.1,1.913,2.126,71,0.78,0.0,0.0,286.5,286.5,1.5,286.5,690.0,435.0,389.4,200.1,306.4,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,9.1,12.9,12.0,11.2,12.2,12.4,12.5,15.9,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,13.3,18.4,23.4,356.54
135,14,8,1992,106,4,284.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.1,3,2.0,2.0,100,4.0,2.1,52,17.7,1.5,-9,0,2,0,0,37.7,37.7,0,0.53,2.0,2.0,2.0,100,12.1,4.501,45.4,2.042,2.269,71,0.82,0.0,0.0,284.4,284.4,1.5,284.4,690.0,435.0,397.6,201.0,311.7,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,9.0,12.9,12.0,11.2,12.2,12.4,12.5,14.5,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,11.3,17.7,24.1,356.54
136,15,8,1992,107,4,282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.3,0.1,3,2.3,2.3,100,4.6,2.4,52,19.9,1.5,-9,0,3,0,0,37.6,37.6,0,0.53,2.3,2.3,2.3,100,12.1,4.565,47.6,2.174,2.415,71,0.87,0.0,0.0,282.0,282.0,1.5,282.0,690.0,435.0,402.2,201.5,314.7,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,9.0,12.9,12.0,11.2,12.2,12.4,12.5,13.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,13.7,19.9,26.1,356.54
137,16,8,1992,108,4,280.8,1.3,0.0,0.0,1.3,0.0,0.0,0.0,10.0,1.3,1.3,100,1.3,1.3,100,2.5,2.5,100,21.1,1.5,-9,0,0,0,0,37.6,37.6,0,0.53,1.3,1.3,1.3,100,12.1,4.63,49.9,2.308,2.565,70,0.91,0.0,0.0,280.8,280.8,1.5,280.8,690.0,435.0,384.8,199.6,303.4,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,9.0,12.9,12.0,11.2,12.2,12.4,12.5,13.0,28.2,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,2.4,16.1,21.6,27.1,356.54
138,17,8,1992,109,4,281.5,4.2,0.0,0.0,4.2,0.0,0.0,0.0,10.0,1.7,1.7,100,1.8,1.8,100,3.5,3.5,100,20.3,1.5,-9,0,1,0,0,37.6,37.6,0,0.53,1.8,1.8,1.8,100,12.1,4.694,52.1,2.446,2.718,70,0.95,0.0,0.0,281.5,281.5,1.5,281.5,690.0,435.0,393.0,200.5,308.7,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,11.5,12.9,12.0,11.2,12.2,12.4,12.5,13.0,27.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,3.3,15.4,20.3,25.2,356.54
139,18,8,1992,110,4,280.0,1.1,0.0,0.0,1.1,0.0,0.0,0.0,10.0,1.4,1.1,78,1.4,1.4,100,2.9,2.6,89,19.1,1.5,-9,0,1,0,0,37.6,37.6,0,0.53,1.4,1.4,1.4,100,12.1,4.759,54.3,2.586,2.874,70,1.0,0.0,0.0,280.0,280.0,1.5,280.0,690.0,435.0,387.5,199.9,305.2,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,11.5,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,2.7,13.3,19.1,24.8,356.54
140,19,8,1992,111,4,286.1,7.3,0.0,0.0,7.3,0.0,0.0,0.0,10.0,0.6,0.6,100,0.6,0.6,100,1.3,1.3,100,13.9,1.5,-9,0,0,0,0,37.6,37.6,2,0.53,0.6,0.6,0.6,100,12.1,4.822,56.6,2.729,3.032,69,1.05,0.0,0.0,286.1,286.1,1.5,286.1,690.0,435.0,373.8,198.4,296.3,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,17.5,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,1.2,12.0,13.9,15.9,356.54
141,20,8,1992,112,4,285.5,1.6,0.0,0.0,1.6,0.0,0.0,0.0,10.0,1.1,1.1,100,1.1,1.1,100,2.2,2.2,100,14.9,1.5,-9,0,0,0,0,37.6,37.6,0,0.53,1.1,1.1,1.1,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,285.5,285.5,1.5,285.5,690.0,435.0,382.0,199.3,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,16.9,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.1,11.1,14.9,18.6,356.54
142,21,8,1992,-9,0,287.7,3.5,0.0,0.0,3.5,0.0,0.0,0.0,10.0,1.2,1.2,100,0.0,0.0,100,1.2,1.2,100,13.2,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,287.7,287.7,1.5,287.7,690.0,435.0,382.0,198.6,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,19.1,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.4,10.2,13.2,16.1,356.54
143,22,8,1992,-9,0,285.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,100,0.0,0.0,100,2.0,2.0,100,13.2,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,285.7,285.7,1.5,285.7,690.0,435.0,382.0,199.0,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,17.2,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,9.3,13.2,17.0,356.54
144,23,8,1992,-9,0,285.7,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.5,1.1,70,0.0,0.0,100,1.5,1.1,70,11.8,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,285.7,285.7,1.5,285.7,690.0,435.0,382.0,198.6,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,17.1,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,8.1,11.8,15.5,356.54
145,24,8,1992,-9,0,285.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.9,0.3,15,0.0,0.0,100,1.9,0.3,15,12.4,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,285.4,285.4,1.5,285.4,690.0,435.0,382.0,198.9,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,16.8,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,7.5,12.4,17.3,356.54
146,25,8,1992,-9,0,290.8,6.4,0.0,0.0,6.4,0.0,0.0,0.0,10.0,1.0,1.0,100,0.0,0.0,100,1.0,1.0,100,12.1,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,290.8,290.8,1.5,290.8,690.0,435.0,382.0,198.1,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,22.2,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.9,8.9,12.1,15.3,356.54
147,26,8,1992,-9,0,291.9,3.2,0.0,0.0,3.2,0.0,0.0,0.0,10.0,2.1,2.1,100,0.0,0.0,100,2.1,2.1,100,13.0,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,291.9,291.9,1.5,291.9,690.0,435.0,382.0,199.1,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,23.3,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.9,7.7,13.0,18.3,356.54
148,27,8,1992,-9,0,293.5,3.9,0.0,0.0,3.9,0.0,0.0,0.0,10.0,2.3,2.3,100,0.0,0.0,100,2.3,2.3,100,13.8,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,293.5,293.5,1.5,293.5,690.0,435.0,382.0,199.3,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,24.9,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,2.1,9.7,13.8,17.8,356.54
149,28,8,1992,-9,0,293.4,1.8,0.0,0.0,1.8,0.0,0.0,0.0,10.0,2.0,1.9,96,0.0,0.0,100,2.0,1.9,96,14.9,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,293.4,293.4,1.5,293.4,690.0,435.0,382.0,199.0,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,24.8,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,11.1,14.9,18.6,356.54
150,29,8,1992,-9,0,291.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.2,2.1,49,0.0,0.0,100,4.2,2.1,49,17.1,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,291.3,291.3,1.5,291.3,690.0,435.0,382.0,201.0,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,22.7,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,10.5,17.1,23.8,356.54
151,30,8,1992,-9,0,289.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.7,1.7,36,0.0,0.0,100,4.7,1.7,36,19.9,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,289.6,289.6,1.5,289.6,690.0,435.0,382.0,201.5,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,21.0,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,13.8,20.6,27.5,356.54
152,31,8,1992,-9,0,288.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.4,1.2,28,0.0,0.0,100,4.4,1.2,28,21.4,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,288.4,288.4,1.5,288.4,690.0,435.0,382.0,201.2,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,19.8,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.7,21.9,27.1,356.54
153,1,9,1992,-9,0,287.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.2,1.0,23,0.0,0.0,100,4.2,1.0,23,19.8,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,287.4,287.4,1.5,287.4,690.0,435.0,382.0,201.0,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,18.9,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,13.8,19.8,25.8,356.54
154,2,9,1992,-9,0,287.6,4.7,0.0,0.0,4.7,0.0,0.0,0.0,10.0,4.5,4.5,100,0.0,0.0,100,4.5,4.5,100,17.9,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,287.6,287.6,1.5,287.6,690.0,435.0,382.0,201.3,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,19.0,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.1,11.1,17.9,24.7,356.54
155,3,9,1992,-9,0,287.5,1.4,0.0,0.0,1.4,0.0,0.0,0.0,10.0,2.1,1.5,74,0.0,0.0,100,2.1,1.5,74,12.7,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,287.5,287.5,1.5,287.5,690.0,435.0,382.0,199.1,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,18.9,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.9,9.4,12.7,16.0,356.54
156,4,9,1992,-9,0,287.2,1.4,0.0,0.0,1.4,0.0,0.0,0.0,10.0,2.5,1.6,65,0.0,0.0,100,2.5,1.6,65,14.2,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,287.2,287.2,1.5,287.2,690.0,435.0,382.0,199.5,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,18.7,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,2.3,9.9,14.2,18.5,356.54
157,5,9,1992,-9,0,286.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.2,0.6,19,0.0,0.0,100,3.2,0.6,19,16.6,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,286.6,286.6,1.5,286.6,690.0,435.0,382.0,200.1,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,18.0,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,11.1,16.6,22.0,356.54
158,6,9,1992,-9,0,285.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.8,1.0,17,0.0,0.0,100,5.8,1.0,17,16.7,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,285.6,285.6,1.5,285.6,690.0,435.0,382.0,202.5,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,17.1,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,11.0,16.7,22.4,356.54
159,7,9,1992,-9,0,286.8,4.8,0.0,0.0,4.8,0.0,0.0,0.0,10.0,3.6,3.6,100,0.0,0.0,100,3.6,3.6,100,14.6,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,286.8,286.8,1.5,286.8,690.0,435.0,382.0,200.5,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,18.2,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,3.3,10.9,14.6,18.3,356.54
160,8,9,1992,-9,0,285.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.1,1.3,63,0.0,0.0,100,2.1,1.3,63,17.1,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,285.5,285.5,1.5,285.5,690.0,435.0,382.0,199.1,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,16.9,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,10.2,17.1,24.1,356.54
161,9,9,1992,-9,0,288.1,3.7,0.0,0.0,3.7,0.0,0.0,0.0,10.0,1.1,1.1,100,0.0,0.0,100,1.1,1.1,100,13.9,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,288.1,288.1,1.5,288.1,690.0,435.0,382.0,198.2,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,19.5,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.0,10.9,13.9,16.8,356.54
162,10,9,1992,-9,0,286.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,100,0.0,0.0,100,2.0,2.0,100,12.9,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,286.1,286.1,1.5,286.1,690.0,435.0,382.0,199.0,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,17.5,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,8.3,12.9,17.5,356.54
163,11,9,1992,-9,0,286.8,2.4,0.0,0.0,2.4,0.0,0.0,0.0,10.0,1.8,1.8,100,0.0,0.0,100,1.8,1.8,100,12.5,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,286.8,286.8,1.5,286.8,690.0,435.0,382.0,198.8,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,18.2,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.6,9.3,12.5,15.7,356.54
164,12,9,1992,-9,0,288.0,2.4,0.0,0.0,2.4,0.0,0.0,0.0,10.0,1.2,1.2,100,0.0,0.0,100,1.2,1.2,100,11.4,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,288.0,288.0,1.5,288.0,690.0,435.0,382.0,198.3,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,19.4,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,1.1,7.7,11.4,15.1,356.54
165,13,9,1992,-9,0,291.5,4.3,0.0,0.0,4.3,0.0,0.0,0.0,10.0,0.8,0.8,100,0.0,0.0,100,0.8,0.8,100,11.2,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,291.5,291.5,1.5,291.5,690.0,435.0,382.0,197.9,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,22.9,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.7,7.9,11.2,14.5,356.54
166,14,9,1992,-9,0,291.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.1,1.0,95,0.0,0.0,100,1.1,1.0,95,9.6,1.5,-9,-9,0,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,12.1,4.886,56.6,2.765,3.072,69,1.05,0.0,0.0,291.4,291.4,1.5,291.4,690.0,435.0,382.0,198.2,301.6,195.0,0.0,0.0,0.0,0.000     0.000,1.5,0.0,0.0,0,10.0,0.0,22.9,12.9,12.0,11.2,12.2,12.4,12.5,13.0,26.1,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.9,9.6,13.3,356.54
