,Day,Month,Year,DAP,Stage,WC(1.50),Rain,Irri,Surf,Infilt,RO,Drain,CR,Zgwt,Ex,E,E/Ex,Trx,Tr,Tr/Trx,ETx,ET,ET/ETx,GD,Z,StExp,StSto,StSen,StSalt,StWeed,CC,CCw,StTr,Kc(Tr),Trx.1,Tr.1,TrW,Tr/Trx.1,WP,Biomass,HI,Y(dry),Y(fresh),Brelative,WPet,Bin,Bout,WC(1.50).1,Wr(1.50),Z.1,Wr,Wr(SAT),Wr(FC),Wr(exp),Wr(sto),Wr(sen),Wr(PWP),SaltIn,SaltOut,SaltUp,Salt(1.50)  SaltZ,Z.2,ECe,ECsw,StSalt.1,Zgwt.1,ECgw,WC01,WC 2,WC 3,WC 4,WC 5,WC 6,WC 7,WC 8,WC 9,WC10,WC11,WC12,ECe01,ECe 2,ECe 3,ECe 4,ECe 5,ECe 6,ECe 7,ECe 8,ECe 9,ECe10,ECe11,ECe12,Rain.1,ETo,Tmin,Tavg,Tmax,CO2
34,5,5,1991,5,1,432.1,3.4,0.0,0.0,3.4,0.0,0.0,0.0,10.0,1.8,1.8,100,0.0,0.0,100,1.8,1.8,100,12.4,0.3,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,432.1,432.1,0.3,84.1,138.0,87.0,81.7,39.8,60.6,39.0,0.0,0.0,0.0,0.000     0.000,0.3,0.0,0.0,0,10.0,0.0,26.1,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.6,9.1,12.4,15.7,355.7
35,6,5,1991,6,1,433.6,2.9,0.0,0.0,2.9,0.0,0.0,0.0,10.0,1.4,1.4,100,0.0,0.0,100,1.4,1.4,100,10.8,0.3,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,433.6,433.6,0.3,85.6,138.0,87.0,81.7,39.7,60.6,39.0,0.0,0.0,0.0,0.000     0.000,0.3,0.0,0.0,0,10.0,0.0,27.6,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.3,6.7,10.8,14.8,355.7
36,7,5,1991,7,1,432.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.3,1.3,100,0.0,0.0,100,1.3,1.3,100,9.2,0.3,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,432.3,432.3,0.3,84.3,138.0,87.0,81.7,39.7,60.6,39.0,0.0,0.0,0.0,0.000     0.000,0.3,0.0,0.0,0,10.0,0.0,26.3,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,5.2,9.2,13.1,355.7
37,8,5,1991,8,1,429.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.1,2.6,85,0.0,0.0,100,3.1,2.6,85,9.2,0.33,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,429.6,429.6,0.33,89.2,150.0,94.6,88.9,43.5,65.9,42.4,0.0,0.0,0.0,0.000     0.000,0.33,0.0,0.0,0,10.0,0.0,23.6,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,4.3,9.2,14.2,355.7
38,9,5,1991,9,1,435.2,7.9,0.0,0.0,7.9,0.0,0.0,0.0,10.0,2.3,2.3,100,0.0,0.0,100,2.3,2.3,100,10.2,0.36,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,435.2,435.2,0.36,105.3,166.6,105.0,98.7,48.1,73.2,47.1,0.0,0.0,0.0,0.000     0.000,0.36,0.0,0.0,0,10.0,0.0,29.2,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9,2.1,5.1,10.2,15.4,355.7
39,10,5,1991,10,1,431.8,0.0,0.0,0.0,0.0,0.0,0.2,0.0,10.0,3.3,3.3,100,0.0,0.0,100,3.3,3.3,100,2.6,0.39,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,431.8,431.8,0.39,111.1,181.4,114.4,107.4,52.6,79.7,51.3,0.0,0.0,0.0,0.000     0.000,0.39,0.0,0.0,0,10.0,0.0,25.7,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.6,2.6,5.7,355.7
40,11,5,1991,11,1,427.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.2,4.0,95,0.0,0.0,100,4.2,4.0,95,5.6,0.42,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,427.8,427.8,0.42,115.7,195.0,123.0,115.5,56.8,85.6,55.1,0.0,0.0,0.0,0.000     0.000,0.42,0.0,0.0,0,10.0,0.0,21.8,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,-1.9,5.6,13.1,355.7
41,12,5,1991,12,1,424.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.5,2.9,64,0.0,0.0,100,4.5,2.9,64,8.6,0.45,-9,-9,-9,0,-9,0.0,0.0,0,-9.0,0.0,0.0,0.0,100,0.0,0.0,-9.9,0.0,0.0,-9,0.0,0.0,0.0,424.9,424.9,0.45,120.9,207.8,131.0,123.0,60.6,91.2,58.7,0.0,0.0,0.0,0.000     0.000,0.45,0.0,0.0,0,10.0,0.0,18.9,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.0,8.6,16.2,355.7
42,13,5,1991,13,2,422.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.4,1.6,46,0.4,0.4,100,3.8,2.0,52,11.2,0.48,-9,0,0,0,0,7.0,7.0,9,0.13,0.4,0.4,0.4,100,12.1,0.014,-9.9,0.0,0.0,100,0.0,0.0,0.0,422.9,422.9,0.48,126.5,219.8,138.6,125.8,63.9,93.3,62.1,0.0,0.0,0.0,0.000     0.000,0.48,0.0,0.0,0,10.0,0.0,16.9,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.2,11.2,19.3,355.7
43,14,5,1991,14,2,422.5,1.4,0.0,0.0,1.4,0.0,0.0,0.0,10.0,1.7,1.6,92,0.2,0.2,100,2.0,1.8,93,12.6,0.5,-9,0,0,0,0,7.3,7.3,5,0.13,0.2,0.2,0.2,100,12.1,0.029,-9.9,0.0,0.0,100,0.0,0.0,0.0,422.5,422.5,0.5,133.3,231.3,145.8,127.1,66.7,94.3,65.4,0.0,0.0,0.0,0.000     0.000,0.5,0.0,0.0,0,10.0,0.0,16.5,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.8,9.0,12.6,16.1,355.7
44,15,5,1991,15,2,421.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.2,1.1,51,0.3,0.3,100,2.5,1.4,57,12.4,0.53,-9,0,0,0,0,7.5,7.5,5,0.14,0.3,0.3,0.3,100,12.1,0.045,-9.9,0.0,0.0,100,0.0,0.0,0.0,421.1,421.1,0.53,138.8,242.3,152.7,134.8,70.0,100.0,68.5,0.0,0.0,0.0,0.000     0.000,0.53,0.0,0.0,0,10.0,0.0,15.1,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,6.5,12.4,18.4,355.7
45,16,5,1991,16,2,419.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.2,0.9,41,0.3,0.3,100,2.5,1.2,48,13.4,0.55,-9,0,0,0,0,7.8,7.8,3,0.14,0.3,0.3,0.3,100,12.1,0.061,-9.9,0.0,0.0,100,0.0,0.0,0.0,419.8,419.8,0.55,144.3,252.9,159.4,140.7,73.1,104.4,71.5,0.0,0.0,0.0,0.000     0.000,0.55,0.0,0.0,0,10.0,0.0,13.8,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,7.9,13.4,18.9,355.7
46,17,5,1991,17,2,419.6,3.5,0.0,0.0,3.5,0.0,0.0,0.0,10.0,3.2,3.2,100,0.5,0.5,100,3.7,3.7,100,13.4,0.57,-9,0,0,0,0,8.1,8.1,3,0.15,0.5,0.5,0.5,100,12.1,0.078,-9.9,0.0,0.0,100,0.0,0.0,0.0,419.6,419.6,0.57,150.5,263.1,165.9,150.2,76.5,111.4,74.4,0.0,0.0,0.0,0.000     0.000,0.57,0.0,0.0,0,10.0,0.0,13.6,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.4,8.0,13.4,18.9,355.7
47,18,5,1991,18,2,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,1.1,37,0.5,0.5,100,3.5,1.6,45,15.2,0.59,-9,0,0,0,0,8.4,8.4,0,0.15,0.5,0.5,0.5,100,12.1,0.096,-9.9,0.0,0.0,100,0.0,0.0,0.0,418.0,418.0,0.59,155.2,273.1,172.1,155.2,79.3,115.1,77.2,0.0,0.0,0.0,0.000     0.000,0.59,0.0,0.0,0,10.0,0.0,12.5,28.5,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,11.0,15.2,19.4,355.7
48,19,5,1991,19,2,424.7,9.4,0.0,0.0,9.4,0.0,0.0,0.0,10.0,2.4,2.4,100,0.4,0.4,100,2.8,2.8,100,14.8,0.61,-9,0,0,0,0,8.7,8.7,0,0.16,0.4,0.4,0.4,100,12.1,0.115,-9.9,0.0,0.0,100,0.0,0.0,0.0,424.7,424.7,0.61,167.9,282.7,178.2,158.0,81.8,117.2,79.9,0.0,0.0,0.0,0.000     0.000,0.61,0.0,0.0,0,10.0,0.0,19.2,28.5,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,2.5,10.3,14.8,19.4,355.7
49,20,5,1991,20,2,423.9,2.5,0.0,0.0,2.5,0.0,0.0,0.0,10.0,2.9,2.8,97,0.5,0.5,100,3.4,3.3,98,12.8,0.64,0,0,0,0,0,9.0,9.0,4,0.16,0.5,0.5,0.5,100,12.1,0.134,-9.9,0.0,0.0,100,0.0,0.0,0.0,423.9,423.9,0.64,173.0,292.2,184.2,165.6,84.8,122.9,82.6,0.0,0.0,0.0,0.000     0.000,0.64,0.0,0.0,0,10.0,0.0,18.3,28.5,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,3.1,8.9,12.8,16.6,355.7
50,21,5,1991,21,2,423.8,2.2,0.0,0.0,2.2,0.0,0.0,0.0,10.0,2.0,2.0,100,0.3,0.3,100,2.3,2.3,100,12.4,0.66,0,0,0,0,0,9.3,9.3,5,0.17,0.3,0.3,0.3,100,12.1,0.153,-9.9,0.0,0.0,100,0.0,0.0,0.0,423.8,423.8,0.66,178.8,301.4,190.0,166.9,87.1,123.8,85.2,0.0,0.0,0.0,0.000     0.000,0.66,0.0,0.0,0,10.0,0.0,18.2,28.5,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.1,8.1,12.4,16.7,355.7
51,22,5,1991,22,2,422.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.2,1.5,67,0.3,0.3,100,2.5,1.8,71,9.3,0.67,0,0,0,0,0,9.7,9.7,22,0.17,0.3,0.3,0.3,100,12.1,0.169,-9.9,0.0,0.0,100,0.0,0.0,0.0,422.0,422.0,0.67,182.6,310.4,195.7,173.1,89.8,128.4,87.7,0.0,0.0,0.0,0.000     0.000,0.67,0.0,0.0,0,10.0,0.0,16.4,28.5,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,5.7,9.3,12.9,355.7
52,23,5,1991,23,2,420.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1.0,49,0.3,0.3,100,2.3,1.3,55,8.7,0.69,0,0,0,0,0,10.0,10.0,29,0.18,0.3,0.3,0.3,100,12.1,0.185,-9.9,0.0,0.0,100,0.0,0.0,0.0,420.7,420.7,0.69,186.9,319.2,201.2,177.1,92.2,131.4,90.2,0.0,0.0,0.0,0.000     0.000,0.69,0.0,0.0,0,10.0,0.0,15.2,28.5,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,3.7,8.7,13.7,355.7
53,24,5,1991,24,2,419.7,1.2,0.0,0.0,1.2,0.0,0.0,0.0,10.0,2.7,1.8,68,0.4,0.4,100,3.0,2.2,72,8.8,0.71,0,0,0,0,0,10.4,10.4,27,0.18,0.4,0.4,0.4,100,12.1,0.201,-9.9,0.0,0.0,100,0.0,0.0,0.0,419.7,419.7,0.71,191.4,327.8,206.7,185.0,95.1,137.2,92.6,0.0,0.0,0.0,0.000     0.000,0.71,0.0,0.0,0,10.0,0.0,14.2,28.5,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,2.9,3.4,8.8,14.3,355.7
54,25,5,1991,25,2,421.4,3.5,0.0,0.0,3.5,0.0,0.0,0.0,10.0,1.5,1.5,100,0.3,0.3,100,1.8,1.8,100,9.2,0.73,0,0,0,0,0,10.8,10.8,23,0.19,0.3,0.3,0.3,100,12.1,0.219,-9.9,0.0,0.0,100,0.0,0.0,0.0,421.4,421.4,0.73,198.4,336.3,212.0,184.4,97.0,136.8,95.0,0.0,0.0,0.0,0.000     0.000,0.73,0.0,0.0,0,10.0,0.0,15.9,28.5,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.7,4.6,9.2,13.9,355.7
55,26,5,1991,26,2,420.9,2.4,0.0,0.0,2.4,0.0,0.0,0.0,10.0,2.3,2.3,100,0.5,0.5,100,2.9,2.9,100,15.7,0.75,0,0,0,0,0,11.1,11.1,0,0.2,0.5,0.5,0.5,100,12.1,0.242,-9.9,0.0,0.0,100,0.0,0.0,0.0,420.9,420.9,0.75,203.2,344.7,217.3,193.1,99.8,143.3,97.4,0.0,0.0,0.0,0.000     0.000,0.75,0.0,0.0,0,10.0,0.0,15.4,28.5,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.6,10.3,15.7,21.0,355.7
56,27,5,1991,27,2,419.6,2.3,0.0,0.0,2.3,0.0,0.0,0.0,10.0,3.6,2.9,80,0.8,0.8,100,4.4,3.7,83,19.0,0.77,0,0,0,0,0,11.6,11.6,0,0.2,0.8,0.8,0.8,100,12.1,0.267,-9.9,0.0,0.0,100,0.0,0.0,0.0,419.6,419.6,0.77,207.0,352.9,222.5,204.3,102.9,151.5,99.7,0.0,0.0,0.0,0.000     0.000,0.77,0.0,0.0,0,10.0,0.0,14.1,28.5,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,4.0,14.2,19.0,23.9,355.7
57,28,5,1991,28,2,418.1,2.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,3.7,2.6,69,0.9,0.9,100,4.6,3.5,75,18.6,0.78,0,0,0,0,0,12.0,12.0,0,0.21,0.9,0.9,0.9,100,12.1,0.293,-9.9,0.0,0.0,100,0.0,0.0,0.0,418.1,418.1,0.78,210.6,360.9,227.5,209.9,105.4,155.7,102.0,0.0,0.0,0.0,0.000     0.000,0.78,0.0,0.0,0,10.0,0.0,12.6,28.5,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.2,12.8,18.6,24.3,355.7
58,29,5,1991,29,2,417.4,2.4,0.0,0.0,2.4,0.0,0.0,0.0,10.0,2.6,2.5,93,0.7,0.7,100,3.3,3.1,95,17.4,0.8,0,0,0,0,0,12.4,12.4,0,0.22,0.7,0.7,0.7,100,12.1,0.319,-9.9,0.0,0.0,100,0.0,0.0,0.0,417.4,417.4,0.8,214.9,368.9,232.6,208.6,107.0,154.8,104.2,0.0,0.0,0.0,0.000     0.000,0.8,0.0,0.0,0,10.0,0.0,12.5,27.9,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,3.0,12.4,17.4,22.4,355.7
59,30,5,1991,30,2,418.5,4.2,0.0,0.0,4.2,0.0,0.0,0.0,10.0,2.4,2.4,100,0.6,0.6,100,3.1,3.1,100,15.9,0.82,0,0,0,0,0,12.9,12.9,0,0.23,0.6,0.6,0.6,100,12.1,0.346,-9.9,0.0,0.0,100,0.0,0.0,0.0,418.5,418.5,0.82,221.0,376.7,237.5,212.1,109.2,157.3,106.5,0.0,0.0,0.0,0.000     0.000,0.82,0.0,0.0,0,10.0,0.0,13.6,27.9,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,2.8,11.6,15.9,20.1,355.7
60,31,5,1991,31,2,415.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.5,2.1,62,0.9,0.9,100,4.4,3.1,70,14.6,0.84,0,0,0,0,0,13.3,13.3,0,0.23,0.9,0.9,0.9,100,12.1,0.374,-9.9,0.0,0.0,100,0.0,0.0,0.0,415.4,415.4,0.84,222.8,384.4,242.4,222.5,112.1,165.1,108.6,0.0,0.0,0.0,0.000     0.000,0.84,0.0,0.0,0,10.0,0.0,11.5,26.9,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.5,14.6,19.6,355.7
61,1,6,1991,32,2,437.7,23.9,0.0,0.0,23.9,0.0,0.0,0.0,10.0,1.3,1.3,100,0.4,0.4,100,1.6,1.6,100,13.7,0.85,0,0,0,0,0,13.8,13.8,2,0.24,0.4,0.4,0.4,100,12.1,0.403,-9.9,0.0,0.0,100,0.0,0.0,0.0,437.7,437.7,0.85,249.9,392.1,247.2,213.9,112.9,158.7,110.8,0.0,0.0,0.0,0.000     0.000,0.85,0.0,0.0,0,10.0,0.0,33.8,26.9,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,1.5,11.0,13.7,16.4,355.7
62,2,6,1991,33,2,438.1,6.7,0.0,0.0,6.7,0.0,1.8,0.0,10.0,3.4,3.4,100,1.0,1.0,100,4.4,4.4,100,15.9,0.87,0,0,0,0,0,14.3,14.3,0,0.25,1.0,1.0,1.0,100,12.1,0.433,-9.9,0.0,0.0,100,0.0,0.0,0.0,438.1,438.1,0.87,255.0,399.6,251.9,231.3,116.5,171.6,112.9,0.0,0.0,0.0,0.000     0.000,0.87,0.0,0.0,0,10.0,0.0,31.6,29.2,29.1,29.1,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7,4.0,12.2,15.9,19.7,355.7
63,3,6,1991,34,2,434.0,1.7,0.0,0.0,1.7,0.0,2.3,0.0,10.0,2.8,2.7,97,0.8,0.8,100,3.5,3.5,98,10.7,0.88,0,0,0,0,0,14.8,14.8,12,0.26,0.8,0.8,0.8,100,12.1,0.46,-9.9,0.0,0.0,100,0.0,0.0,0.0,434.0,434.0,0.88,255.5,407.0,256.6,231.8,118.3,172.0,115.0,0.0,0.0,0.0,0.000     0.000,0.88,0.0,0.0,0,10.0,0.0,27.4,29.2,29.1,29.1,29.1,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,3.3,6.7,10.7,14.7,355.7
64,4,6,1991,35,2,430.1,1.8,0.0,0.0,1.8,0.0,0.6,0.0,10.0,4.2,3.9,94,1.2,1.2,100,5.4,5.1,95,11.5,0.9,0,0,0,0,0,15.4,15.4,8,0.27,1.2,1.2,1.2,100,12.1,0.49,-9.9,0.0,0.0,100,0.0,0.0,0.0,430.1,430.1,0.9,256.3,414.4,261.2,245.4,121.4,182.0,117.1,0.0,0.0,0.0,0.000     0.000,0.9,0.0,0.0,0,10.0,0.0,24.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,5.0,4.7,11.5,18.3,355.7
65,5,6,1991,36,2,426.7,0.0,0.0,0.0,0.0,0.0,0.1,0.0,10.0,3.6,2.1,58,1.2,1.2,100,4.8,3.3,69,15.1,0.92,0,0,0,0,0,16.0,16.0,0,0.28,1.2,1.2,1.2,100,12.1,0.523,-9.9,0.0,0.0,100,0.0,0.0,0.0,426.7,426.7,0.92,257.5,421.6,265.8,246.3,123.2,182.7,119.2,0.0,0.0,0.0,0.000     0.000,0.92,0.0,0.0,0,10.0,0.0,20.7,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,8.1,15.1,22.0,355.7
66,6,6,1991,37,2,424.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.2,1.3,40,1.1,1.1,100,4.3,2.4,55,18.0,0.93,0,0,0,0,0,16.5,16.5,0,0.28,1.1,1.1,1.1,100,12.1,0.557,-9.9,0.0,0.0,100,0.0,0.0,0.0,424.3,424.3,0.93,259.7,428.8,270.3,247.7,125.0,183.7,121.2,0.0,0.0,0.0,0.000     0.000,0.93,0.0,0.0,0,10.0,0.0,18.3,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,12.8,18.0,23.1,355.7
67,7,6,1991,38,2,423.6,2.3,0.0,0.0,2.3,0.0,0.0,0.0,10.0,2.3,2.3,100,0.8,0.8,100,3.0,3.0,100,12.5,0.95,0,0,0,0,0,17.1,17.1,5,0.29,0.8,0.8,0.8,100,12.1,0.591,-9.9,0.0,0.0,100,0.0,0.0,0.0,423.6,423.6,0.95,263.4,435.9,274.8,245.4,126.4,182.0,123.2,0.0,0.0,0.0,0.000     0.000,0.95,0.0,0.0,0,10.0,0.0,17.6,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.8,8.2,12.5,16.9,355.7
68,8,6,1991,39,2,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.9,2.2,56,1.4,1.4,100,5.3,3.6,68,12.5,0.96,0,0,0,0,0,17.8,17.8,5,0.3,1.4,1.4,1.4,100,12.1,0.626,-9.9,0.0,0.0,100,0.0,0.0,0.0,420.0,420.0,0.96,264.2,443.0,279.3,261.7,129.7,194.1,125.2,0.0,0.0,0.0,0.000     0.000,0.96,0.0,0.0,0,10.0,0.0,14.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,6.0,12.5,19.0,355.7
69,9,6,1991,40,2,417.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,1.3,33,1.6,1.6,100,5.6,2.9,52,15.7,0.98,0,0,0,0,0,18.4,18.4,0,0.31,1.6,1.6,1.6,100,12.1,0.664,-9.9,0.0,0.0,100,0.0,0.0,0.0,417.1,417.1,0.98,265.7,449.9,283.7,267.0,131.9,198.0,127.2,0.0,0.0,0.0,0.000     0.000,0.98,0.0,0.0,0,10.0,0.0,12.7,27.4,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,10.0,15.7,21.4,355.7
70,10,6,1991,41,2,415.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.7,0.7,24,1.1,1.1,100,3.9,1.8,46,17.1,0.99,0,0,0,0,0,19.1,19.1,0,0.32,1.1,1.1,1.1,100,12.1,0.703,-9.9,0.0,0.0,100,0.0,0.0,0.0,415.3,415.3,0.99,268.3,456.8,288.0,261.4,132.9,193.9,129.1,0.0,0.0,0.0,0.000     0.000,0.99,0.0,0.0,0,10.0,0.0,12.0,26.3,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,11.6,17.1,22.6,355.7
